SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
CCCCCCCCCCCCc1cc(sc1-c(s2)cc(c23)sc(c3)/C=C(/C#N)C(=O)O)-c(c4)ccc(c45)N(C6C5C7CCC6C7)c8ccc(cc8)C=C(c9ccccc9)c1ccccc1,1221,923.2990,18.0187,1,0,18,66,0,4,10,149.0500,130.6700,275.1397,127.2380
OC(=O)N1C(=S)S/C(C1=O)=C\c2ccc(s2)-c3ccc(cc3)N(c4ccccc4)c5ccccc5,1222,514.6384,8.1223,2,0,5,35,0,0,5,146.4800,83.0030,145.2723,68.8700
N#C/C(C(=O)O)=c1\s/c(c(=O)n1C)=C\c2ccc(s2)-c3ccc(cc3)N(c4ccccc4)c5ccccc5,1223,535.6360,7.2529,2,0,7,38,0,0,5,142.8100,91.5030,152.1049,72.6520
c12ccc(cc2)CCCc3ccc(CCC1)cc3C#Cc4ccc(cc4)N(c5ccc(cc5)-c6sc(cc6)-c7sc(cc7)/C=C(\C#N)C(=O)O)c8ccc(cc8)C#Cc(cc19)c(cc9)CCCc2ccc(cc2)CCC1,1224,1021.3358,20.4184,1,0,8,76,0,0,11,120.8100,154.8400,298.4887,148.8010
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccc(cc4)C#Cc5ccccc5)c6ccc(cc6)C#Cc7ccccc7,1225,704.8567,12.5304,1,0,10,52,0,0,7,120.8100,115.5040,194.8479,102.4810
c12ccc(cc2)CCCc3ccc(CCC1)cc3C/C=C/c4ccc(cc4)N(c5ccc(cc5)-c6sc(cc6)-c7sc(cc7)/C=C(\C#N)C(=O)O)c8ccc(cc8)/C=C/Cc(cc19)c(cc9)CCCc2ccc(cc2)CCC1,1226,1053.4208,21.0856,1,0,12,78,0,0,11,120.8100,155.8400,328.3279,154.2950
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccc(cc4)/C=C/c5ccccc5)c6ccc(cc6)/C=C/c7ccccc7,1227,708.8885,12.2852,1,0,12,52,0,0,7,120.8100,113.5040,215.4851,104.3050
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)N(c4ccc(C)cc4)c5ccc(C)cc5,1228,532.6752,9.2852,1,0,8,38,0,0,5,120.8100,86.1700,154.6579,75.1710
N#C/C(C(=O)O)=C\c1ccc(s1)-c2sc(cc2-c3ccc(s3)/C=C(\C#N)C(=O)O)-c4ccc(s4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,1229,763.9256,11.4630,2,0,11,53,0,0,7,238.3800,128.6710,209.9325,102.1050
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2sc(cc2-c3ccc(cc3)/C=C(\C#N)C(=O)O)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,1230,669.7465,9.6948,2,0,10,50,0,0,6,153.6600,123.8380,195.7664,93.8790
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2sc(cc2-c3ccc(cc3)/C=C(\C#N)C(=O)O)-c4ccc(s4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,1231,751.8702,11.3676,2,0,11,55,0,0,7,181.9000,133.0050,217.2459,105.2370
CCCCCCn1c(c2c(c13)cccc3)ccc(c2)-c4ccc(s4)-c5sc(-c6ccc(s6)/C=C(\C#N)C(=O)O)c(c5)-c7ccc(s7)/C=C(\C#N)C(=O)O,1232,769.9732,11.9803,2,0,11,53,0,0,7,240.0700,125.8380,209.7897,99.4830
N#C/C(C(=O)O)=C\c1ccc(s1)-c2sc(cc2-c3ccc(s3)/C=C(\C#N)C(=O)O)-c4ccc(cc4)N(c5ccccc5)c6ccccc6,1233,681.8019,9.7902,2,0,10,48,0,0,6,210.1400,119.5040,188.4530,90.7470
O1CCOc(c12)c(\C=C(C#N)\C(=O)O)sc2-c3sc(cc3CCCCCC)-c4sc(cc4CCCCCC)-c(c5)sc(c56)c(-c7ccc(s7)CC(CC)CCCC)c8c(c6-c9sc(cc9)CC(CC)CCCC)sc(c8)-c1cc(CCCCCC)c(s1)-c1cc(CCCCCC)c(s1)-c1sc(c(c12)OCCO2)/C=C(\C#N)C(=O)O,1234,1714.5219,33.6952,6,0,43,114,0,2,13,441.5000,231.0080,477.0754,215.6620
CCCCCCn1c(c2c(c13)cccc3)ccc(c2)-c4n(CCCCCC)c(-c5ccc(cc5)-c6ccc(s6)/C=C(/C#N)C(=O)O)c(n4)-c7ccc(cc7)-c8ccc(s8)/C=C(/C#N)C(=O)O,1235,908.1387,14.6055,3,0,17,66,0,0,8,201.4100,150.0060,260.9645,122.1470
CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4ccc(s4)-c5nc(-c6ccc(cc6)-c7ccc(s7)/C=C(\C#N)C(=O)O)c(n5CCCCCC)-c8ccc(cc8)-c9ccc(s9)/C=C(\C#N)C(=O)O,1236,1184.5325,20.2104,5,0,28,85,0,0,9,246.4200,187.3400,341.6636,159.4210
CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4ccc(s4)-c5nc(-c6ccc(s6)-c7ccc(s7)/C=C(\C#N)C(=O)O)c(n5CCCCCC)-c8ccc(s8)-c9ccc(s9)/C=C(\C#N)C(=O)O,1237,1196.5879,20.5192,5,0,28,83,0,0,9,302.9000,183.0060,334.3502,156.2890
CCCCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCCCC)c3ccc(cc3)-c4ccc(s4)-c(n5CCCCCC)nc(c56)c7c(sc(c7)-c8ccc(s8)/C=C(\C#N)C(=O)O)c9c6cc(s9)-c1ccc(s1)/C=C(\C#N)C(=O)O,1238,1194.5720,20.2076,5,0,26,83,0,0,10,302.9000,182.3400,333.4284,155.5150
CCCCCCn1c(c2c(c13)cccc3)ccc(c2)-c4[nH]c(-c5ccc(cc5)-c6ccc(s6)/C=C(\C#N)C(=O)O)c(n4)-c7ccc(cc7)-c8ccc(s8)/C=C(\C#N)C(=O)O,1239,823.9792,11.8702,3,1,12,60,0,0,8,212.2700,141.0060,234.4033,111.1370
c1ccccc1N(c2ccccc2)c(cc3)cc(c4c5ccc(c4)/C=C(\C#N)C(=O)O)c3C56c7c(ccc(c7)/C=C(\C#N)C(=O)O)c8c6cc(cc8)N(c9ccccc9)c1ccccc1,1240,840.9201,12.1916,2,0,8,65,0,1,10,128.6600,151.5900,254.2823,122.9310
c1ccccc1N(c2ccccc2)c3ccc(cc3)/C=C/c4ccncc4,1241,348.4397,5.9982,1,0,5,27,0,0,4,16.1300,53.3350,112.5164,56.0460
C[n+]1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,1242,363.4742,6.3888,0,0,5,28,0,0,4,7.1200,54.3350,116.8024,58.2680
c1ccccc1N(c2ccccc2)c3ccc(cc3)/C=C/c4cc(/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7)nc(c4)/C=C/c8ccc(cc8)N(c9ccccc9)c1ccccc1,1243,887.1193,17.2794,1,0,15,69,0,0,10,22.6100,134.0050,289.0030,143.2480
c1ccccc1N(c2ccccc2)c3ccc(cc3)/C=C/c4[n+](C)c(/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7)cc(c4)/C=C/c8ccc(cc8)N(c9ccccc9)c1ccccc1,1244,902.1538,17.6700,0,0,15,70,0,0,10,13.6000,135.0050,293.2890,145.4700
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N(C)CCO[Si](C)(C)C(C)(C)C,1245,442.6464,5.9934,2,0,10,30,0,0,2,101.8000,70.7790,120.6048,52.2210
CC(C)(C)[Si](C)(C)OCCN(C)c1ccc(cc1)/C=C/c2ccc(s2)/C=C(/C#N)C(=O)O,1246,468.6837,6.3545,2,0,9,32,0,0,2,101.8000,74.7790,130.9234,55.6990
N#C/C(C(=O)O)=C/c1ccc(c(c12)nsn2)-c3ccc(cc3)N(C)CCO[Si](C)(C)C(C)(C)C,1247,494.6812,6.0737,4,0,10,34,0,0,3,127.5800,80.1130,136.7816,58.0730
N#C/C(C(=O)O)=C/c1ccc(cc1)-c2ccc(c(c23)nsn3)-c4ccc(cc4)N(C)CCO[Si](C)(C)C(C)(C)C,1248,570.7772,7.5921,4,0,11,40,0,0,4,127.5800,91.4470,161.9178,70.9970
O=C(O)/C(C#N)=C/c1oc(cc1)-c(cc2)cc(c23)N(CC(CC)CCCC)C(=O)C\3=C4\C(=O)N(CC(CC)CCCC)c(c45)cc(cc5)-c(c6)ccc(c67)N(C8C7CCC8)c9ccc(C)cc9,1249,895.1367,14.0766,4,0,17,67,0,4,9,118.0900,144.5050,264.1680,117.6370
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c(c3)ccc(c34)nc(cc4)/C=C(\C#N)C(=O)O,1250,535.6328,8.2066,4,0,12,40,0,0,4,95.6800,92.1700,155.8386,71.8440
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(c(c34)nc(-c5ccccc5)c(n4)-c6ccccc6)-c7ccc(cc7)N(c8ccccc8)c9ccccc9,1251,784.9447,13.1892,3,0,11,58,0,0,9,146.5900,126.1720,230.6325,116.1250
CCc1ccc(cc1)N(c2ccc(cc2)CC)c3ccc(cc3)-c4ccc(-c5ccc(s5)/C=C(\C#N)C(=O)O)c(c46)nc(-c7ccccc7)c(n6)-c8ccccc8,1252,758.9273,13.4012,3,0,10,57,0,0,8,118.3500,123.3390,228.4374,112.1070
c1ccccc1N(c2ccccc2)c(cc3)ccc3-c(c(c45)nc(-c6ccccc6)c(n4)-c7ccccc7)ccc5-c(c8)sc(c89)cc(s9)/C=C(\C#N)C(=O)O,1253,758.9074,12.5792,3,0,8,56,0,0,9,146.5900,122.1720,221.9465,111.5590
c1ccccc1-c(n2)c(-c3ccccc3)nc(c24)c(ccc4-c5sc(cc5)/C=C(\C#N)C(=O)O)-c6ccc(s6)-c7ccc(s7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,1254,867.0684,14.8620,3,0,10,63,0,0,10,174.8300,135.3390,252.1120,127.4830
N#C/C(C(=O)O)=C\c(c1)sc(c12)c3c(s2)cc(s3)-c4ccc(c(c45)nc(-c6ccccc6)c(n5)-c7ccccc7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,1255,814.9938,13.6420,3,0,10,59,0,0,10,174.8300,127.3390,234.7400,118.3510
CCc1ccc(cc1)N(c2ccc(cc2)CC)c3ccc(cc3)-c4ccc(c(c45)nc(-c6ccccc6)c(n5)-c7ccccc7)-c8ccc(s8)-c9ccc(s9)/C=C(\C#N)C(=O)O,1256,841.0510,15.0740,3,0,11,62,0,0,9,146.5900,132.5060,249.9169,123.4650
c1ccccc1-c(n2)c(-c3ccccc3)nc(c24)c(ccc4-c5sc(cc5)/C=C(\C#N)C(=O)O)-c6ccc(cc6)N(c(c7)ccc(c78)c9c(C8(CC)CC)cccc9)c(c1)ccc(c12)c1c(C2(CC)CC)cccc1,1257,991.2470,17.5832,3,0,12,75,0,0,12,118.3500,154.8410,303.2352,147.4170
c1ccccc1-c(n2)c(-c3ccccc3)nc(c24)c(ccc4-c5sc(cc5)/C=C(\C#N)C(=O)O)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,1258,702.8210,11.5164,3,0,8,53,0,0,8,118.3500,117.0050,209.1530,104.7670
O=C1NC(=O)/C(N1)=C/c2ccc(s2)-c3ccc(c(c34)nsn4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,1259,571.6714,7.4764,4,2,6,41,0,0,7,143.7000,90.3370,164.0238,78.7130
COc1ccc(cc1)N(c2ccc(cc2)OC)c3ccc(cc3)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C7/NC(=O)NC7=O,1260,631.7234,7.4436,6,2,8,45,0,0,7,162.1600,100.6710,176.9502,83.6570
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(s4)/C=C(\C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8cccc(c89)N(c1ccccc1)C1C9C2CCC1C2,1261,954.2119,15.7822,5,0,14,70,0,4,12,177.3000,143.8380,278.4153,131.1070
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)/C=C(/C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8cccc(c89)N(c1ccccc1)C1C9C2CCC1C2,1262,948.1842,15.7345,5,0,14,71,0,4,12,149.0600,146.0050,282.0720,132.6730
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(s4)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8cccc(c89)N(c1ccccc1)C1C9C2CCC1C2,1263,903.1652,15.5820,4,0,14,66,0,4,12,153.5100,131.6710,262.7757,125.7770
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8cccc(c89)N(c1ccccc1)C1C9C2CCC1C2,1264,897.1375,15.4276,4,0,14,67,0,4,12,125.2700,133.8380,266.4324,127.3430
OC(=O)c(c1)ccc(c12)[N+](C)=C(C2(C)C)/C=C/c(c3)cc(c4c35)C(C)(C)c6c7c(ccc6)C(C)(C)c8c(N47)c(C5(C)C)ccc8.[I-],1265,720.6809,4.6506,0,0,3,46,0,0,8,43.5500,90.0050,182.0310,89.2470
CCCCCC[N+]1=C(C(C)(C)c(c12)cc(cc2)C(=O)O)/C=C/c(c3)cc(c4c35)C(C)(C)c6c7c(ccc6)C(C)(C)c8c(N47)c(C5(C)C)ccc8.[I-],1266,790.8138,6.8917,0,0,8,51,0,0,8,43.5500,97.5050,205.1062,98.4220
CCCCCC[N+]1=C(C(C)(C)c(c12)cc(cc2)C(=O)O)/C=C/c3ccc(cc3)N(c4ccccc4)c5ccccc5.[I-],1267,670.6222,5.0839,0,0,11,42,0,0,5,43.5500,83.7530,166.9975,84.2290
CCCCCCCCCCC1(CCCCCCCC)C(=[N+](c(c12)ccc(c2)C(=O)O)CCCCCC)/C=C/c3ccc(cc3)N(c4ccccc4)c5ccccc5.[I-],1268,895.0475,12.3831,0,0,27,58,0,1,5,43.5500,107.7530,240.6135,113.5890
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(s4)/C=C(\C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7cccc(c78)N(c9ccccc9)C1C8C2CCC1C2,1269,872.0883,14.1094,5,0,13,65,0,4,11,149.0600,134.6710,256.9358,119.7490
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)/C=C(\C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7cccc(c78)N(c9ccccc9)C1C8C2CCC1C2,1270,866.0605,14.0617,5,0,13,66,0,4,11,120.8200,136.8380,260.5925,121.3150
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7cccc(c78)N(c9ccccc9)C1C8C2CCC1C2,1271,815.0138,13.7548,4,0,13,62,0,4,11,97.0300,124.6710,244.9529,115.9850
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(s4)/C=C(/C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8ccc(cc8)N9C1C(CC2)CC2C1c(c19)cccc1,1272,954.2119,15.7822,5,0,14,70,0,4,12,177.3000,143.8380,278.4153,131.1070
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)/C=C(/C#N)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8ccc(cc8)N9C1C(CC2)CC2C1c(c19)cccc1,1273,948.1842,15.7345,5,0,14,71,0,4,12,149.0600,146.0050,282.0720,132.6730
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(s4)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8ccc(cc8)N9C1C(CC2)CC2C1c(c19)cccc1,1274,903.1652,15.5820,4,0,14,66,0,4,12,153.5100,131.6710,262.7757,125.7770
CCCCCCCCCCCCc1cc(sc1-c(c2)sc(c23)cc(s3)/C=C(/C#N)C(=O)O)-c4ccc(cc4)N5c(c6C7C(C8)CCC8C57)ccc(c6)-c9ccc(cc9)OC,1275,851.1918,16.0559,2,0,17,60,0,4,9,158.2800,120.5030,246.9073,113.3080
CCCCCCCCCCCCc1cc(sc1-c(c2)sc(c23)cc(s3)/C=C(/C#N)C(=O)O)-c(c4)ccc(c45)N(C6C5C7CCC6C7)c8ccc(cc8)-c9cccs9,1276,827.1935,15.7982,1,0,16,57,0,4,9,177.2900,113.1690,237.1594,109.2700
CCCCCCCCCCCCc1cc(sc1-c(s2)cc(c23)sc(c3)/C=C(/C#N)C(=O)O)-c(c4)ccc(c45)N(C6C5C7CCC6C7)c8ccc(cc8)-c9ccc(cc9)OC,1277,851.1918,16.0559,2,0,17,60,0,4,9,158.2800,120.5030,246.9073,113.3080
CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)N(C5C4CCC5)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1278,741.9400,9.1068,3,0,8,52,0,2,8,168.4800,116.5040,217.0109,97.7200
CCCCCCCCn(n1)nc(c12)c(c3c(c2-c4ccc(cc4)C(=O)O)nc(-c5ccccc5)c(n3)-c6ccccc6)-c7ccc(s7)-c8ccc(cc8)N9C1C(CC2)CC2C1c(c19)cccc1,1279,897.1375,15.4276,4,0,14,67,0,4,12,125.2700,133.8380,266.4324,127.3430
CCCCCCCCn(n1)nc(c12)c(-c3ccc(s3)C(=O)O)c4c(nc(-c5ccccc5)c(n4)-c6ccccc6)c2-c7ccc(cc7)N8c(cccc9)c9C1C(C2)CCC2C18,1280,821.0415,13.9092,4,0,13,61,0,4,11,125.2700,122.5040,241.2962,114.4190
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)c4n(c5c3cccc5)c6c(c4)ccc(c6)C,1281,458.5304,7.3596,1,0,4,34,0,0,6,94.2600,78.0040,131.2017,65.0620
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c(c3)ccc(c34)c5n(c6c4cccc6)c7c(c5)ccc(c7)C,1282,540.6541,9.0324,1,0,5,39,0,0,7,122.5000,87.1710,152.6812,76.4200
CCCCCCCCn(n1)nc(c12)c(-c3ccc(cc3)C(=O)O)c4c(nc(-c5ccccc5)c(n4)-c6ccccc6)c2-c7ccc(cc7)N8c(cccc9)c9C1C(C2)CCC2C18,1283,815.0138,13.7548,4,0,13,62,0,4,11,97.0300,124.6710,244.9529,115.9850
CCCCCCCC[N+]1=C(C(C)(C)c(c12)cc(cc2)C(=O)O)C=C3C([O-])=C(C3=O)/C=C(C4(C)C)/N(CC)c(c45)ccc6c5cccc6,1284,630.8149,6.7274,1,0,11,47,0,0,6,83.6800,103.8380,188.7171,81.3850
CCCCCCCCn(n1)nc(c12)c(-c3ccc(s3)/C=C(\C#N)C(=O)O)c4c(nc(-c5ccccc5)c(n4)-c6ccccc6)c2-c7ccc(cc7)N8c(cccc9)c9C1C(C2)CCC2C18,1285,872.0883,14.1094,5,0,13,65,0,4,11,149.0600,134.6710,256.9358,119.7490
CCCCCCCCn(n1)nc(c12)c(-c3ccc(cc3)/C=C(\C#N)C(=O)O)c4c(nc(-c5ccccc5)c(n4)-c6ccccc6)c2-c7ccc(cc7)N8c(cccc9)c9C1C(C2)CCC2C18,1286,866.0605,14.0617,5,0,13,66,0,4,11,120.8200,136.8380,260.5925,121.3150
CCCCCCCCOc1ccc(cc1)-c(n2CCCCCCCC)c(c(c23)cc(cc3)-c4ccc(s4)/C=C(/C#N)C(=O)O)-c(c(c56)cc(cc6)-c7ccc(s7)/C=C(/C#N)C(=O)O)c(n5CCCCCCCC)-c8ccc(cc8)OCCCCCCCC,1287,1219.6810,23.3220,4,0,37,88,0,0,8,206.9800,186.3400,358.2414,161.3740
CCCCCCCCOc(cc1)ccc1-c(n2CCCCCCCC)c(c(c23)cc(cc3)-c(cc4)sc4-c(cc5)sc5/C=C(C#N)\C(=O)O)-c(c(n6CCCCCCCC)-c7ccc(cc7)OCCCCCCCC)c(c68)cc(cc8)-c9ccc(s9)-c1ccc(s1)/C=C(/C#N)C(=O)O,1288,1383.9284,26.6676,4,0,40,98,0,0,10,263.4600,204.6740,401.2004,184.0900
CCCCCCC1(CCCCCC)c(c2c(c13)cccc3)c4c(n2CCCCCC)ccc(c4)-c5ccc(cc5)/C=C(\C#N)C(=O)O,1289,628.8852,12.8842,1,0,17,47,0,0,5,66.0200,96.5870,194.0088,86.7340
CCCCCCC1(CCCCCC)c(c2c(c13)cccc3)c4c(n2CCCCCC)ccc(c4)-c5ccc(cc5)/C=C6\SC(=S)N(C6=O)CC(=O)O,1290,735.0519,13.6463,2,0,19,52,0,0,6,119.9300,107.4210,220.7460,97.2960
CCCCCCC1(CCCCCC)c(c2c(c13)cccc3)c4c(n2CCCCCC)ccc(c4)-c5ccc(cc5)/C=c6\sc(=C(C#N)C#N)[nH]c6=O,1291,708.9963,12.6473,3,1,17,52,0,0,6,113.6100,105.7540,218.5110,96.7020
CCCCCCC1(CCCCCC)c(c2c(c13)cccc3)c4c(n2CCCCCC)ccc(c4)-c5ccc(s5)/C=c6\sc(=C(C#N)C#N)[nH]c6=O,1292,715.0240,13.3251,3,1,17,51,0,0,6,141.8500,103.5870,214.8543,95.1360
O=C(O)/C(C#N)=C/c1oc(cc1)-c(cc2)cc(c23)n(CC(CC)CCCC)c4c3nc5c(n4)c(-c6ccc(cc6)N(c7ccccc7)c8ccccc8)ccc5-c9ccc(cc9)N(c1ccccc1)c1ccccc1,1293,979.1734,17.0739,4,0,17,75,0,1,11,111.4200,157.8400,294.3333,144.5630
N#CC(C#N)=c1[nH]c(=O)/c(s1)=C/c2sc(cc2)-c(c3)ccc(c34)c5c(n4CC(CC)CCCC)nc6c(n5)c(-c7ccc(cc7)N(c8ccccc8)c9ccccc9)ccc6-c1ccc(cc1)N(c1ccccc1)c1ccccc1,1294,1075.3501,18.0253,5,1,17,80,0,1,12,174.1100,165.3400,325.2788,157.2570
N#CC(C#N)=c1[nH]c(=O)/c(s1)=C/c2oc(cc2)-c(c3)ccc(c34)c5c(n4CC(CC)CCCC)nc6c(n5)c(-c7ccc(cc7)N(c8ccccc8)c9ccccc9)ccc6-c1ccc(cc1)N(c1ccccc1)c1ccccc1,1295,1059.2845,17.4671,6,1,17,80,0,1,12,159.0100,167.0070,318.8355,154.5310
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)n(CC(CC)CCCC)c4c3nc5c(n4)c(-c6ccc(cc6)N(c7ccccc7)c8ccccc8)ccc5-c9ccc(cc9)N(c1ccccc1)c1ccccc1,1296,995.2390,17.6321,3,0,17,75,0,1,11,126.5200,156.1730,300.7766,147.2890
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CC(CC)CCCC)cc6c(c5)c7c(n6CC(CC)CCCC)ccc(c7)-c8ccc(s8)-c9ccc(s9)/C=C(\C#N)C(=O)O,1297,999.3338,17.3812,2,0,19,70,0,2,9,245.0000,154.6720,280.9530,131.4000
c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5cccc(c5)/C=C(\C#N)C(=O)O,1298,470.5213,6.7849,3,0,5,36,0,0,5,91.8000,84.3370,129.5651,63.8350
c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5ccc(s5)/C=C(\C#N)C(=O)O,1299,476.5490,6.8326,3,0,5,35,0,0,5,120.0400,82.1700,125.9084,62.2690
c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O,1300,558.6727,8.5054,3,0,6,40,0,0,6,148.2800,91.3370,147.3879,73.6270
CCCCCCCCOc1ccc(cc1)-c(n2CCCCCCCC)c(c(c23)cc(cc3)-c4ccc(o4)/C=C(/C#N)C(=O)O)-c(c(c56)cc(cc6)-c7ccc(o7)/C=C(/C#N)C(=O)O)c(n5CCCCCCCC)-c8ccc(cc8)OCCCCCCCC,1301,1187.5498,22.2056,6,0,37,88,0,0,8,176.7800,189.6740,345.3548,155.9220
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)N(CC3)c4ccc(cc4)C=C(c5ccccc5)c6ccccc6,1302,550.6688,8.7303,1,0,8,41,0,0,6,92.5700,91.3370,166.3843,79.4410
N#C/C(C(=O)O)=C\c(c1)ccc(c12)sc(n2)-c(c3)ccc(c34)N(CC4)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7,1303,601.7156,9.1279,2,0,8,45,0,0,7,105.4600,99.6710,181.4424,86.5460
CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C/c3ccc(s3)-c(c4)ccc(c45)CCN5c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1304,783.9998,10.4541,3,0,9,54,0,0,8,196.7200,121.5050,226.8784,104.3470
CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)sc(n4)-c(c5)ccc(c56)N(CC6)c7ccc(cc7)C=C(c8ccccc8)c9ccccc9,1305,835.0466,10.2216,4,0,9,58,0,0,9,209.6100,129.8390,241.9365,111.4520
CCCCCCCCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)N(C5C4CCC5)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1306,826.0995,11.9115,3,0,14,58,0,2,8,168.4800,125.5040,244.5401,108.7300
N#C/C(C(=O)O)=C/c(c1)ccc(c12)N([C@H]3[C@H]2CCC3)c4ccc(C)cc4,1307,344.4064,5.0345,1,0,4,26,2,2,4,64.3300,61.3350,101.7262,45.3230
N#C/C(C(=O)O)=C/c1ccc(s1)-c(c2)ccc(c23)N([C@H]4[C@H]3CCC4)c5ccc(C)cc5,1308,426.5301,6.6006,1,0,5,31,2,2,5,92.5700,70.5020,123.2057,56.6810
N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c(c2)ccc(c23)N([C@H]4[C@H]3CCC4)c5ccc(C)cc5,1309,452.5674,6.9617,1,0,6,33,2,2,5,92.5700,74.5020,133.5243,60.1590
N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c2ccc(s2)-c(c3)ccc(c34)N([C@H]5[C@H]4CCC5)c6ccc(C)cc6,1310,534.6910,8.5278,1,0,7,38,2,2,6,120.8100,83.6690,155.0038,71.5170
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)C6C(CCC6)N5c7ccc(C)cc7,1311,560.6886,8.2470,3,0,6,40,0,2,7,146.5900,89.0030,160.8620,73.8910
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2CCCCCC)-c3ccc(c(c34)nsn4)-c(c5)ccc(c56)C7C(CCC7)N6c8ccc(C)cc8,1312,726.9717,12.6870,3,0,11,51,0,2,8,174.8300,107.3370,210.3877,96.2590
CCCCCCn1cc(c(c12)cc(cc2)OC)/C=C(/C#N)c3ccc(s3)/C=C4\SC(=S)N(C4=O)CC(=O)O,1313,565.7267,6.8730,4,0,10,38,0,0,4,181.1900,91.6700,155.7150,67.5270
