SMILES,name,canvasUID,chiral flag,version,ct enhanced stereo status,Source Path,Source File,Source File Index,Chiralities Consistent,flags,mmshare version,source file index,Energy,Force Field,Variant,source file,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,BIT8151720,BIT18475850,BIT22127076,BIT35877664,BIT39553675,BIT67883118,BIT98575424,BIT160201318,BIT165768516,BIT190396141,BIT193812488,BIT193905305,BIT195174094,BIT204573484,BIT206555680,BIT254979621,BIT296979728,BIT327764410,BIT331244919,BIT354151221,BIT363661339,BIT381524754,BIT391623067,BIT391926730,BIT433091012,BIT434273302,BIT470422459,BIT479462217,BIT492253282,BIT493703678,BIT498915449,BIT539844994,BIT564412112,BIT608558994,BIT613285849,BIT625837065,BIT643812180,BIT699060252,BIT709069158,BIT714933578,BIT763954459,BIT771407161,BIT772254156,BIT777260172,BIT783344587,BIT861898111,BIT880670941,BIT942263248,BIT1039658456,BIT1096928069,BIT1112393919,BIT1138498876,BIT1141917637,BIT1176326933,BIT1207980612,BIT1217230729,BIT1227329179,BIT1242263589,BIT1268578469,BIT1292054050,BIT1325916890,BIT1361749871,BIT1365907629,BIT1395138066,BIT1409095359,BIT1435137741,BIT1485195517,BIT1565499807,BIT1569019336,BIT1579686657,BIT1618159230,BIT1638686344,BIT1646772173,BIT1647720754,BIT1649273143,BIT1673480675,BIT1676357821,BIT1693287139,BIT1707602695,BIT1721700199,BIT1764179822,BIT1771412232,BIT1779254644,BIT1790862401,BIT1851359879,BIT1860328836,BIT1861445932,BIT1861515858,BIT1901912998,BIT1968184599,BIT2018597219,BIT2019228159,BIT2062551857,BIT2082768527,BIT2105264388,BIT2111822250,BIT2148797992,BIT2152036900,BIT2154706750,BIT2210528107,BIT2231458093,BIT2235875924,BIT2240459001,BIT2268786704,BIT2274798181,BIT2284949991,BIT2285652680,BIT2307784605,BIT2308143090,BIT2342500853,BIT2352890838,BIT2377994081,BIT2481793680,BIT2486873336,BIT2501781659,BIT2561129186,BIT2565421464,BIT2566997210,BIT2569907861,BIT2629958465,BIT2640778384,BIT2641509805,BIT2651616882,BIT2705183087,BIT2727252873,BIT2761467553,BIT2782797977,BIT2811697294,BIT2816639212,BIT2822953177,BIT2826217777,BIT2829895235,BIT2851403106,BIT2861919460,BIT2863895727,BIT2869847624,BIT2871612728,BIT2871735398,BIT2900457620,BIT2911417036,BIT2943139145,BIT2974052958,BIT2987213973,BIT2988692243,BIT3002336202,BIT3036014574,BIT3052718679,BIT3074702486,BIT3077336290,BIT3092527135,BIT3112929488,BIT3135501776,BIT3140359126,BIT3143403067,BIT3180641768,BIT3240599655,BIT3243814584,BIT3246671731,BIT3249097648,BIT3286342642,BIT3315517054,BIT3340903069,BIT3369323179,BIT3386109154,BIT3404043678,BIT3405911371,BIT3477453340,BIT3485465422,BIT3508942242,BIT3511428510,BIT3543821537,BIT3562312874,BIT3562829857,BIT3609391398,BIT3613987573,BIT3653128271,BIT3661392088,BIT3677280923,BIT3683604830,BIT3694307783,BIT3696768978,BIT3704428619,BIT3705774485,BIT3725355002,BIT3727990652,BIT3740368654,BIT3791019275,BIT3866884175,BIT3967062985,BIT3975214870,BIT3991753262,BIT4030205765,BIT4037040228,BIT4043098439,BIT4155789727,BIT4165710193,BIT4188580987,BIT4216389085,BIT4257993391,BIT4271161317
N#C/C(C(=O)O)=C\c1cc(C#N)c(cc1C#N)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,1182,847,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,847,1,0,50079,,48.2762,OPLS_2005,1182-1,,6,0,0,1,0,12,1,-2,492.536,4.881,884.205,19.835,293.503,570.868,0,1577.338,1,7,0.0151061,0.0079167,0.7411316,54.718,19.648,24.58,13.439,5.381,-8.744,-8.867,-6.636,4.133,-3.722,1.668,-3.766,8.074,2.042,2,0.812,1,56.521,0,0,129.515,6,1,2,24,0,24,0,38,1.52392116521818e-07,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
N#C/C(C(=O)O)=C\c1cc(-c2cccs2)c(cc1-c3cccs3)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,1183,848,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,848,1,0,50079,,53.3284,OPLS_2005,1183-1,,7,0,0,1,0,10,1,-2,606.756,4.396,1004.118,14.404,151.787,765.54,72.387,1847.773,1,4,0.0104573,0.0039836,0.7252362,68.684,23.259,27.814,11.6,9.917,-12.835,-13.097,-7.821,91.223,-1.786,117.848,-0.66,7.913,1.473,5,2.314,1,94.174,0,0,77.995,4,2,1,34,0,34,0,44,1.94081357229511e-08,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
N#C/C(C(=O)O)=C\c1cc(Cl)c(cc1Cl)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,1184,849,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,849,1,0,50079,,45.3445,OPLS_2005,1184-1,,4,0,0,1,0,10,1,-2,511.406,4.564,855.483,18.622,162.534,553.044,121.282,1531.547,1,4,0.0136014,0.0046757,0.751116,53.999,18.925,22.722,9.887,7.748,-10.301,-10.503,-6.389,72.142,-1.662,169.437,-1.607,7.977,1.633,3,1.426,1,79.65,0,0,77.959,4,2,1,24,0,24,0,36,6.33001829564292e-07,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
N#C/C(C(=O)O)=C\c1cc(Br)c(cc1Br)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,1185,850,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,850,1,0,50079,,44.9879,OPLS_2005,1185-1,,5,0,0,1,0,10,1,-2,600.308,4.537,862.936,17.981,161.909,551.229,131.817,1547.346,1,4,0.0133028,0.0046353,0.7497411,54.614,19.144,22.977,9.892,7.891,-10.484,-12.362,-6.403,73.133,-1.636,196.392,-1.602,7.978,1.649,3,1.47,1,80.597,0,0,77.918,4,2,1,24,0,24,0,36,4.931971334626e-07,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
N#C/C(C(=O)O)=C\c1ccc(cc1)/C=C/c2ccc(cc2)N(c3ccccc3)c4ccccc4,1186,851,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,851,1,0,50079,,42.6003,OPLS_2005,1186-1,,3,0,0,1,0,10,1,-2,442.516,4.627,819.383,27.452,163.934,627.996,0,1455.008,1,4,0.0147116,0.0048817,0.7578592,51.652,17.827,21.456,10.277,6.873,-9.108,-9.069,-6.637,69.97,-1.942,35.504,-1.368,7.946,1.491,3,1.213,1,87.248,0,0,77.829,4,1,1,24,0,24,0,34,1.47564290983533e-05,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
OC(=O)CN1C(=S)S/C(C1=O)=C/c2ccc(cc2)N(c3ccccc3)c4ccc(cc4)/C=C/c5ccc(cc5)N(c6ccccc6)c7ccccc7,1188,852,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,852,1,0,50079,,66.788,OPLS_2005,1188-1,,11,0,0,1,0,13,0,-2,715.883,6.167,1176.401,69.218,129.936,869.093,108.154,2170.728,1,5.5,0.0175186,0.0046753,0.6892021,80.671,27.741,32.895,13.398,11.733,-14.051,-14.165,-8.898,146.999,-1.778,309.901,0.395,7.844,2.095,5,2.753,1,100,0,0,90.69,6,2,1,41,0,41,0,52,1.5824056712946e-08,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(s2)-c3ccc(n3-c4c(C(C)C)cccc4C(C)C)-c5ccc(s5)-c6ccc(cc6)N(c7ccccc7)c8ccccc8,1189,853,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,853,1,0,50079,,56.188,OPLS_2005,1189-1,,12,0,0,1,0,9,1,-2,806.051,4.219,1212.241,215.99,163.874,813.808,18.569,2390.676,1,4,0.0074442,0.0032997,0.7132745,91.514,28.352,35.808,12.713,13.196,-16.639,-17.948,-8.245,70.062,-2.081,44.938,-0.809,7.927,1.545,9,3.903,1,100,0,0,77.878,5,2,2,45,0,45,0,59,2.87616273270962e-12,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
c1ccccc1N(c2ccccc2)c(cc3)ccc3-c(s4)ccc4-c(cc5/C=C(\C#N)C(=O)O)n(-c6c(C(C)C)cccc6C(C)C)c5-c7ccc(s7)-c8ccc(cc8)N(c9ccccc9)c1ccccc1,1190,854,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,854,1,0,50079,,78.3257,OPLS_2005,1190-1,,12,0,0,1,0,12,1,-2,973.26,11.485,1449.623,199.606,160.901,1079.902,9.214,2882.415,1,4.5,0.0457586,0.0031043,0.6756903,111.808,35.417,43.861,14.902,16.448,-20.327,-21.978,-10.122,74.761,-2.487,42.839,0.471,7.956,1.258,11,5.061,1,100,0,0,79.986,6,2,2,57,0,57,0,72,1.35829708891042e-14,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4)c(cc1C#Cc5ccc(cc5)/C=C(C#N)\C(=O)O)OCCCCCCCCCCCC,1191,855,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,855,1,0,50079,,59.6706,OPLS_2005,1191-1,,14,0,0,1,0,35,1,-2,909.262,5.728,1785.375,916.834,158.38,710.161,0,3271.729,1,5.5,0.0100275,0.0030806,0.5969717,109.089,39.677,40.705,9.085,18.049,-22.379,-18.572,-9.633,78.992,-4.509,40.477,1.424,7.909,1.32,5,4.946,1,100,0,0,88.774,6,2,1,30,0,30,0,68,1.00852548248356e-15,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
CCCCCCCCCCCCOc1cc(C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4)c(cc1C#Cc5ccc(cc5)C(=O)O)OCCCCCCCCCCCC,1192,856,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,856,1,0,50079,,50.0167,OPLS_2005,1192-1,,15,0,0,1,0,32,0,-2,858.214,3.76,1614.296,857.848,106.804,649.644,0,3061.612,1,4,0.0046185,0.0024779,0.6316578,102.029,35.237,37.491,7.095,17.668,-19.35,-17.15,-8.783,243.6,-3.15,136.728,1.873,7.886,0.989,5,4.839,1,100,0,0,65.14,5,2,1,30,0,30,0,64,2.85966415399777e-12,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4,1193,857,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,857,1,0,50079,,40.9017,OPLS_2005,1193-1,,5,0,0,1,0,9,1,-2,440.5,5.535,831.563,18.609,158.24,654.713,0,1457.606,1,4,0.0210194,0.0048102,0.7476473,52.653,18.079,21.887,10.669,6.957,-9.495,-9.028,-6.93,79.234,-1.866,40.611,-1.265,7.97,1.33,3,1.26,1,88.71,0,0,75.16,4,1,1,24,0,24,0,34,7.64864623715937e-06,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
OC(=O)c1ccc(cc1)C#Cc2ccc(cc2)N(c3ccccc3)c4ccccc4,1194,858,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,858,1,0,50079,,33.3943,OPLS_2005,1194-1,,3,0,0,1,0,6,0,-2,389.453,3.481,750.098,0,106.809,643.29,0,1302.858,1,2.5,0.0093005,0.0033329,0.769092,48.277,15.997,19.281,9.23,6.955,-8.077,-7.574,-6.529,243.576,-1.002,136.714,-0.646,7.977,0.833,3,1.275,1,100,0,0,52.774,3,1,1,24,0,24,0,30,0.000736768841728364,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
N#C/C(C(=O)O)=C\c(c1)sc(c12)c3c(s2)cc(s3)/C=C/c4ccc(cc4)N(c5ccccc5)c6ccccc6,1199,859,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,859,1,0,50079,,71.7747,OPLS_2005,1199-1,,7,0,0,1,0,10,1,-2,560.702,5.749,910.731,27.542,163.561,583.271,136.356,1637.867,1,4,0.0201762,0.0043921,0.7378378,58.543,20.389,24.487,10.237,8.514,-11.385,-11.832,-6.748,70.542,-1.708,200.011,-1.519,7.977,2.149,6,1.723,1,83.966,0,0,77.4,4,2,1,29,0,29,0,39,6.99238465652044e-08,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c3ccc(cc3)-c(cc4)cc5c4c(c6C7(OCCO7)C58OCCO8)ccc(c6)-c9ccc(s9)/C=C(C#N)/C(=O)O,1200,860,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,860,1,0,50079,,72.1334,OPLS_2005,1200-1,,14,0,0,1,0,16,3,-2,861.02,8.077,1368.824,622.106,163.778,550.087,32.852,2570.75,1,8.5,0.0253788,0.0062097,0.6630159,91.707,29.562,37.571,14.188,12.054,-16.463,-16.76,-7.801,70.209,-2.804,53.931,-1.064,7.707,1.821,4,3.051,1,100,0,0,122.826,10,2,1,45,0,45,6,63,2.55674100040431e-12,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N(c3ccccc3)c4ccccc4,1201,861,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,861,1,0,50079,,37.901,OPLS_2005,1201-1,,2,0,0,1,0,7,1,-2,422.5,6.526,748.65,16.701,159.922,538.664,33.363,1322.251,1,4,0.0322062,0.0053429,0.7782075,47.412,16.016,20.378,10.145,6.078,-8.448,-8.595,-5.882,76.376,-1.537,59.451,-1.897,8.033,1.686,3,0.975,1,83.273,0,0,75.397,4,1,1,23,0,23,0,31,1.90786423207181e-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
